Cohort,Segment,ForecastMonth,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,ClosingGBV,Principal_Rate,Interest_Rate,Revenue_Rate
202412,NRP-M,2026-02-01,2226712.6236634096,-69739.7441989606,-38221.58652754538,33755.13495990346,2118751.2929369034,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2026-03-01,2118751.2929369034,-66358.43872279242,-36368.427166009446,32118.52983610062,2016024.4270481016,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2026-04-01,2016024.4270481016,-63141.07458100233,-34605.11754466609,30561.274901074677,1918278.234922433,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2026-05-01,1918278.234922433,-60079.70313916287,-32927.30133238685,29079.522890529945,1825271.2304508833,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2026-06-01,1825271.2304508833,-57166.761149420985,-31330.833413132583,27669.613073344633,1736773.6358883297,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2026-07-01,1736773.6358883297,-54395.052065173775,-29811.769645268672,26328.062207579493,1652566.8141778873,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2026-08-01,1652566.8141778873,-51757.7282616952,-28366.357117396023,25051.555934981036,1572442.728798796,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2026-09-01,1572442.728798796,-49248.27411878908,-26991.02487662444,23836.94059271903,1496203.4298033826,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2026-10-01,1496203.4298033826,-46860.48992367333,-25682.37510638221,22681.215422128895,1423660.5647733272,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2026-11-01,1423660.5647733272,-44588.47655432688,-24437.1747319663,21581.525155210227,1354634.913487034,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2026-12-01,1354634.913487034,-42426.62090545873,-23252.34743309433,20535.15296056628,1288955.9451484808,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2027-01-01,1288955.9451484808,-40369.58202109361,-22124.966043724984,19539.513731356874,1226461.3970836622,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2027-02-01,1226461.3970836622,-38412.277899513836,-21052.245320370257,18592.147698682424,1166996.8738637783,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2027-03-01,1166996.8738637783,-36549.87293795885,-20031.53506103345,17690.71435462064,1110415.465864786,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2027-04-01,1110415.465864786,-34777.765986063634,-19060.313557772803,16832.986669902555,1056577.3863209495,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2027-05-01,1056577.3863209495,-33091.57897852189,-18136.181366715235,16016.845591942365,1005349.6259757124,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2027-06-01,1005349.6259757124,-31487.146118890094,-17256.855380128556,15240.274809628225,956605.6244766937,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2027-07-01,956605.6244766937,-29960.50358781098,-16420.163185907102,14501.355771940212,910224.9577029756,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2027-08-01,910224.9577029756,-28507.879750229833,-15624.037700535586,13798.262948088768,866093.0402522101,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2027-09-01,866093.0402522101,-27125.685837410274,-14866.512062271679,13129.259317463515,824100.8423525281,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2027-10-01,824100.8423525281,-25810.507080729087,-14145.71477193076,12492.692078250251,784144.6204998683,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2027-11-01,784144.6204998683,-24559.094275345615,-13459.865069267877,11886.988564114044,746125.6611552548,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-M,2027-12-01,746125.6611552548,-23368.355752903564,-12807.268533534116,11310.652358860421,709950.036868817,-0.0313195979839662,-0.0171650288956744,0.0151591788725611
202412,NRP-S,2025-10-01,1376252.91,-70899.28383698908,-28225.326485714668,24437.48539782607,1277128.2996772963,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2025-11-01,1277128.2996772963,-65792.76320300161,-26192.397458790718,22677.375610064555,1185143.139015504,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
