Cohort,Segment,ForecastMonth,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,ClosingGBV,Principal_Rate,Interest_Rate,Revenue_Rate
202504,NRP-M,2026-12-01,4539377.309696423,-91702.58933263976,-80308.15066858525,74571.01125315712,4367366.569695197,-0.020201579,-0.017691446467127,0.0164275860246004
202504,NRP-M,2027-01-01,4367366.569695197,-88227.70077965653,-77265.03187008266,71745.2900246318,4201873.837045457,-0.020201579,-0.017691446467127,0.0164275860246004
202504,NRP-M,2027-02-01,4201873.837045457,-84884.48626710693,-74337.22604971123,69026.643922582,4042652.1247286387,-0.020201579,-0.017691446467127,0.0164275860246004
202504,NRP-M,2027-03-01,4042652.1247286387,-81667.95626722345,-71520.36364985393,66411.0155465133,3889463.8048115615,-0.020201579,-0.017691446467127,0.0164275860246004
202504,NRP-M,2027-04-01,3889463.8048115615,-78573.31032054134,-68810.24068865184,63894.5012431115,3742080.2538023684,-0.020201579,-0.017691446467127,0.0164275860246004
202504,NRP-M,2027-05-01,3742080.2538023684,-75595.9298715286,-66202.81248583761,61473.345280296904,3600281.5114450026,-0.020201579,-0.017691446467127,0.0164275860246004
202504,NRP-M,2027-06-01,3600281.5114450026,-72731.37137569563,-63694.18762631635,59143.93424204113,3463855.9524429906,-0.020201579,-0.017691446467127,0.0164275860246004
202504,NRP-M,2027-07-01,3463855.9524429906,-69975.35966789733,-61280.62215248438,56902.79163558138,3332599.970622609,-0.020201579,-0.017691446467127,0.0164275860246004
202504,NRP-M,2027-08-01,3332599.970622609,-67323.78158193032,-58958.513976618895,54746.57270298367,3206317.6750640594,-0.020201579,-0.017691446467127,0.0164275860246004
202504,NRP-M,2027-09-01,3206317.6750640594,-64772.679811902926,-56724.39750499891,52672.05942931159,3084820.597747158,-0.020201579,-0.017691446467127,0.0164275860246004
202504,NRP-M,2027-10-01,3084820.597747158,-62318.247006216436,-54574.93846573456,50676.15573995066,2967927.4122752068,-0.020201579,-0.017691446467127,0.0164275860246004
202504,NRP-M,2027-11-01,2967927.4122752068,-59956.82008534316,-52506.928932585586,48755.88287992062,2855463.663257278,-0.020201579,-0.017691446467127,0.0164275860246004
202504,NRP-M,2027-12-01,2855463.663257278,-57684.8747749213,-50517.28253734249,46908.374968279524,2747261.5059450143,-0.020201579,-0.017691446467127,0.0164275860246004
202504,NRP-S,2025-10-01,2373847.23,-139301.79455071987,-54854.99731871786,48634.202027889056,2179690.4381305627,-0.0586818699999999,-0.0231080570920808,0.020487502908049
202504,NRP-S,2025-11-01,2179690.4381305627,-127908.3109306205,-50368.411087383654,44656.414189846495,2001413.7161125585,-0.0586818699999999,-0.0231080570920808,0.020487502908049
202504,NRP-S,2025-12-01,2001413.7161125585,-117446.69950513386,-46248.7824168026,41003.96932906519,1837718.234190622,-0.0586818699999999,-0.0231080570920808,0.020487502908049
202504,NRP-S,2026-01-01,1837718.234190622,-107840.74251540346,-42466.097874834806,37650.25766715504,1687411.3938003837,-0.0586818699999999,-0.0231080570920808,0.020487502908049
202504,NRP-S,2026-02-01,1687411.3938003837,-99020.45604751275,-38992.7988257669,34570.84583756037,1549398.138927104,-0.0586818699999999,-0.0231080570920808,0.020487502908049
202504,NRP-S,2026-03-01,1549398.138927104,-90921.5801667621,-35803.58065269126,31743.298876994748,1422672.9781076508,-0.0586818699999999,-0.0231080570920808,0.020487502908049
202504,NRP-S,2026-04-01,1422672.9781076508,-83485.11075382587,-32875.20840147221,29147.016776183224,1306312.6589523526,-0.0586818699999999,-0.0231080570920808,0.020487502908049
202504,NRP-S,2026-05-01,1306312.6589523526,-76656.86963199616,-30186.347503178837,26763.08439910754,1199469.4418171777,-0.0586818699999999,-0.0231080570920808,0.020487502908049
202504,NRP-S,2026-06-01,1199469.4418171777,-70387.10985368806,-27717.40834171763,24574.133677345337,1101364.9236217719,-0.0586818699999999,-0.0231080570920808,0.020487502908049
202504,NRP-S,2026-07-01,1101364.9236217719,-64630.15327053263,-25450.403534267112,22564.217075524215,1011284.3668169721,-0.0586818699999999,-0.0231080570920808,0.020487502908049
202504,NRP-S,2026-08-01,1011284.3668169721,-59344.05774658577,-23368.816884735374,20718.691406027207,928571.492185651,-0.0586818699999999,-0.0231080570920808,0.020487502908049
202504,NRP-S,2026-09-01,928571.492185651,-54490.311590144294,-21457.483055504683,19024.111146484924,852623.697540002,-0.0586818699999999,-0.0231080570920808,0.020487502908049
202504,NRP-S,2026-10-01,852623.697540002,-50033.552977961626,-19702.477080815395,17468.13048282228,782887.667481225,-0.0586818699999999,-0.0231080570920808,0.020487502908049
202504,NRP-S,2026-11-01,782887.667481225,-45941.31232773639,-18091.012916842115,16039.413364197295,718855.3422366465,-0.0586818699999999,-0.0231080570920808,0.020487502908049
202504,NRP-S,2026-12-01,718855.3422366465,-42183.775741936326,-16611.350289351707,14727.550914539852,660060.2162053585,-0.0586818699999999,-0.0231080570920808,0.020487502908049
202504,NRP-S,2027-01-01,660060.2162053585,-38733.56779953468,-15252.70916028462,13522.985598994734,606073.9392455393,-0.0586818699999999,-0.0231080570920808,0.020487502908049
