Cohort,Segment,ForecastMonth,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,ClosingGBV,Principal_Rate,Interest_Rate,Revenue_Rate
202507,NRP-S,2027-07-01,845200.6498520599,-36318.30797072578,-14706.98200222774,26307.41246753186,794175.3598791064,-0.0429700426485507,-0.017400580566049,0.0311256415528509
202507,NRP-S,2027-08-01,794175.3598791064,-34125.7490844333,-13819.11233314735,24719.21758170343,746230.4984615258,-0.0429700426485507,-0.017400580566049,0.0311256415528509
202507,NRP-S,2027-09-01,746230.4984615258,-32065.556344541008,-12984.843909322684,23226.903010918704,701180.0982076621,-0.0429700426485507,-0.017400580566049,0.0311256415528509
202507,NRP-S,2027-10-01,701180.0982076621,-30129.738724298208,-12200.940790172575,21824.680400804482,658849.4186931914,-0.0429700426485507,-0.017400580566049,0.0311256415528509
202507,NRP-S,2027-11-01,658849.4186931914,-28310.78762021927,-11464.362390865428,20507.110843548457,619074.2686821066,-0.0429700426485507,-0.017400580566049,0.0311256415528509
202507,NRP-S,2027-12-01,619074.2686821066,-26601.647727890457,-10772.251688570863,19269.08378159256,581700.3692656454,-0.0429700426485507,-0.017400580566049,0.0311256415528509
202507,PRIME,2025-10-01,9843.27,-145.6770480453149,-80.43685758254294,189.22584010897867,9617.156094372143,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2025-11-01,9617.156094372143,-142.33063914930136,-78.58910861046145,184.87905354793202,9396.23634661238,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2025-12-01,9396.23634661238,-139.0611020230661,-76.7838050591291,180.63211885382074,9180.391439530185,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2026-01-01,9180.391439530185,-135.8666708127722,-75.01997189688852,176.48274228730648,8969.504796820524,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2026-02-01,8969.504796820524,-132.74562022875588,-73.29665648994573,172.42868279950437,8763.462520101823,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2026-03-01,8763.462520101823,-129.69626461370962,-71.61292808785933,168.46775082160855,8562.153327400254,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2026-04-01,8562.153327400254,-126.71695703227074,-69.9678773208487,164.59780708232122,8365.468493047134,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2026-05-01,8365.468493047134,-123.80608838152315,-68.3606157086499,160.8167614524478,8173.301788956961,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2026-06-01,8173.301788956961,-120.96208652193239,-66.79027518065384,157.1225718160326,7985.549427254375,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2026-07-01,7985.549427254375,-118.18341542824412,-65.25600760706732,153.51324296742672,7802.110004219063,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2026-08-01,7802.110004219063,-115.46857435988777,-63.75698434084428,149.98682553369147,7622.884445518331,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2026-09-01,7622.884445518331,-112.81609705043725,-62.29239577013937,146.5414149217559,7447.775952697754,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2026-10-01,7447.775952697754,-110.22455091569078,-60.86145088104231,143.17515028975956,7276.689950901021,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2026-11-01,7276.689950901021,-107.69253627994235,-59.46337683035686,139.886213542025,7109.534037790722,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2026-12-01,7109.534037790722,-105.21868562002675,-58.09741852819376,136.67282834711725,6946.2179336425015,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2027-01-01,6946.2179336425015,-102.80166282673001,-56.76283823015193,133.53325917845962,6786.65343258562,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2027-02-01,6786.65343258562,-100.44016248316633,-55.45891513886804,130.46581037698832,6630.754354963586,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2027-03-01,6630.754354963586,-98.1329091597316,-54.18494501471892,127.46882523533881,6478.436500789135,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2027-04-01,6478.436500789135,-95.87865672525294,-52.940239795466695,124.54068510307002,6329.617604268416,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2027-05-01,6329.617604268416,-93.6761876739621,-51.72412722464132,121.67980851244269,6184.2172893698125,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2027-06-01,6184.2172893698125,-91.52431246792918,-50.53595048845956,118.88465032427979,6042.157026413423,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2027-07-01,6042.157026413423,-89.42186889460162,-49.375067861084545,116.15370089344785,5903.360089657737,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2027-08-01,5903.360089657737,-87.3677214391015,-48.2408523580342,113.48548525350833,5767.751515860601,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2027-09-01,5767.751515860601,-85.36076067094193,-47.132691397551355,110.87856232009865,5635.258063792107,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2027-10-01,5635.258063792107,-83.39990264483154,-46.049986469752675,108.33152411261278,5505.808174677522,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2027-11-01,5505.808174677522,-81.4840883152433,-44.99215281337772,105.84299499376087,5379.331933548902,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202507,PRIME,2027-12-01,5379.331933548902,-79.61228296443154,-43.95861909996356,103.41163092659733,5255.761031484507,-0.0147996598737325,-0.0081717617806423,0.0192238798802612
202508,NON PRIME,2025-10-01,10582346.66,-2116469.332,-1122892.0480238034,1058234.666,7342985.279976197,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2025-11-01,7342985.279976197,-1468597.0559952394,-779163.6434296429,734298.5279976197,5095224.580551315,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2025-12-01,5095224.580551315,-1019044.9161102631,-540653.9162077015,509522.45805513154,3535525.7482333505,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2026-01-01,3535525.7482333505,-707105.1496466701,-375154.38454504724,353552.57482333505,2453266.214041633,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2026-02-01,2453266.214041633,-490653.2428083266,-260315.90269533012,245326.6214041633,1702297.0685379764,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2026-03-01,1702297.0685379764,-340459.4137075953,-180630.62031985304,170229.70685379766,1181207.034510528,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2026-04-01,1181207.034510528,-236241.4069021056,-125337.79403912007,118120.7034510528,819627.8335693023,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2026-05-01,819627.8335693023,-163925.5667138605,-86970.65086071816,81962.78335693025,568731.6159947237,-0.2,-0.1061099285537678,0.1
