ForecastMonth,Cohort,Segment,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,PQ_Revenue_Rate,v32_Revenue_Rate,ScenA_Revenue,ScenB_Revenue
2026-04-30,202410,NRP-L,419400.88,-5082.81,-7460.27,6530.48,0.0162671837927962,0.015570973527761791,6822.471197820464,6530.48
2026-04-30,202410,NRP-M,2337531.54,-90819.29,-36816.14,32984.86,0.014701083133057,0.014110979653348335,34364.24549568276,32984.86
2026-04-30,202410,NRP-S,910934.66,-44856.56,0.0,14807.39,0.0170353264329407,0.016255161484359373,15518.06929217985,14807.39
2026-04-30,202411,NON PRIME,2073862.11,-156592.5,-55551.64,44803.55,0.0247877337506715,0.02160391946212856,51406.341818285815,44803.55
2026-04-30,202411,NRP-L,487476.6,-21494.65,-7187.27,6777.86,0.0141298462448368,0.013903969954660388,6887.9694059558105,6777.86
2026-04-30,202411,NRP-M,2596596.29,-103543.29,-43838.6,38920.52,0.0156001288306386,0.014989053227061337,40507.23664515823,38920.52
2026-04-30,202411,NRP-S,1008289.72,-54789.42,0.0,17456.17,0.018017105117717,0.01731265295454961,18166.46187435344,17456.17
2026-04-30,202412,NON PRIME,2337479.36,-167522.85,-66060.78,52686.07,0.0248657154375268,0.02253969421146033,58123.09660685226,52686.07
2026-04-30,202412,NRP-L,47044.05,-604.07,-602.36,522.11,0.0123839943284755,0.011098321679362214,582.5932483885178,522.11
2026-04-30,202412,NRP-M,2259698.51,-46508.85,-36080.57,33664.26,0.0151591788725611,0.014897677655237293,34255.173911149795,33664.26
2026-04-30,202412,NRP-S,1092876.05,-56443.2,0.0,18661.72,0.0177565367675234,0.01707578823783356,19405.69376417074,18661.72
2026-04-30,202501,NON PRIME,2651092.71,-186342.15,-72795.71,62009.3,0.0257099652366611,0.02339009109945461,68159.50141326567,62009.3
2026-04-30,202501,NRP-L,53495.12,-1009.36,-876.37,846.39,0.0171340457193648,0.015821817018075668,916.5878318429064,846.39
2026-04-30,202501,NRP-M,4054068.56,-126552.79,-66892.82,60438.02,0.0156697457214691,0.01490799159055169,63526.22347260239,60438.02
2026-04-30,202501,NRP-S,1728486.07,-94784.91,0.0,29608.91,0.0178913780974928,0.017129967382381043,30924.99781461941,29608.91
2026-04-30,202502,NON PRIME,3665323.44,-267281.8,-100897.57,91245.71,0.0272493175761933,0.02489431328330468,99877.56243602528,91245.71
2026-04-30,202502,NRP-L,112881.93,-2108.68,-1932.09,1765.47,0.0154953262642354,0.015639970011143502,1749.1423346865818,1765.47
2026-04-30,202502,NRP-M,4267320.46,-142069.99,-69750.24,66343.11,0.0157584011264097,0.015546784128792615,67246.14754361517,66343.11
2026-04-30,202502,NRP-S,1907815.97,-105220.07,0.0,33121.25,0.0178644610048735,0.017360820184349333,34082.10400053991,33121.25
2026-04-30,202503,NON PRIME,4905525.16,-320905.62,-142661.26,140110.95,0.0347631873764749,0.028561865535309986,170531.69031709203,140110.95
2026-04-30,202503,NRP-L,70975.95,-1255.98,-996.87,1114.55,0.0178243636566151,0.015703206508683575,1265.1011436737303,1114.55
2026-04-30,202503,NRP-M,5170618.72,-137929.07,-82440.33,82547.55,0.0168296385885087,0.015964733520324237,87019.64433657746,82547.55
2026-04-30,202503,NRP-S,2145167.2,-105757.21,0.0,40738.79,0.0213043809831144,0.018990962569258002,45701.45930128077,40738.79
2026-04-30,202504,NON PRIME,6098699.52,-443306.47,-170926.47,160575.77,0.0356338912627711,0.026329510000190993,217320.39553999426,160575.77
2026-04-30,202504,NRP-L,53091.38,-721.77,-716.82,786.9,0.0166366017843202,0.014821615109646802,883.2601472400218,786.9
2026-04-30,202504,NRP-M,6537389.5,-174582.28,-98271.11,102005.05,0.0164275860246004,0.015603330656678786,107393.52838756939,102005.05
2026-04-30,202504,NRP-S,1927565.63,-103692.01,0.0,34323.57,0.020487502908049,0.017806693305690454,39491.0064500803,34323.57
2026-04-30,202504,PRIME,3107.11,-47.85,-31.47,31.52,0.011135166842726,0.010144475091000962,34.598188248702385,31.52
2026-04-30,202505,NON PRIME,6626223.72,-459948.88,-154993.48,163738.69,0.0343489874306925,0.024710709586485257,227604.07527123648,163738.69
2026-04-30,202505,NRP-L,13957.9,-265.78,-219.27,210.83,0.0157966823854198,0.015104707728239923,220.488513067451,210.83
2026-04-30,202505,NRP-M,6171046.9,-190836.4,-100118.41,97073.42,0.016636899719721,0.015730462200830138,102667.08844099517,97073.42
2026-04-30,202505,NRP-S,1977552.92,-108369.23,0.0,35931.87,0.0204843399464785,0.018169865208967458,40508.8662754312,35931.87
2026-04-30,202506,NON PRIME,7576256.56,-563360.2,-219310.81,206662.91,0.035520772510527,0.027277707448703403,269114.48574914783,206662.91
2026-04-30,202506,NRP-L,26078.25,-1049.26,-359.61,399.81,0.0158719014754618,0.015331166776911794,413.91141465246164,399.81
2026-04-30,202506,NRP-M,6130420.97,-224941.38,-89413.17,95376.09,0.0167330498622469,0.015557836968576075,102580.639767574,95376.09
2026-04-30,202506,NRP-S,2262696.37,-114120.98,0.0,40190.87,0.0206818517867955,0.017762378785272016,46796.7509628602,40190.87
2026-04-30,202507,NON PRIME,9485591.01,-624794.0,-286613.35,266507.76,0.0377833333333333,0.028096062724930832,358397.2469944997,266507.76
2026-04-30,202507,NRP-L,99317.97,-1178.33,-1465.96,1574.99,0.01685,0.015858056704139242,1673.5077945,1574.99
2026-04-30,202507,NRP-M,7447216.6,-172378.47,-119363.77,115799.97,0.0155583333333333,0.015549429568088568,115866.27826833309,115799.97
2026-04-30,202507,NRP-S,2583076.85,-147550.38,0.0,49125.28,0.0212333333333333,0.019018125612484196,54847.33178166658,49125.28
2026-04-30,202507,PRIME,6496.29,-90.57,-67.96,65.98,0.0113,0.010156566286295717,73.40807699999999,65.98
2026-04-30,202508,NON PRIME,7497154.08,-445718.08,-208414.13,201464.12,0.0379333333333333,0.02687207943844206,284392.04476799973,201464.12
2026-04-30,202508,NRP-L,40975.52,-745.61,-649.7,646.19,0.0153166666666666,0.015770147639371023,627.6083813333305,646.19
2026-04-30,202508,NRP-M,6524387.13,-190463.67,-107357.91,104011.59,0.01575,0.01594197093574366,102759.0972975,104011.59
2026-04-30,202508,NRP-S,2731016.1,-137711.69,0.0,51426.06,0.0205083333333333,0.01883037599082627,56008.588517499906,51426.06
2026-04-30,202508,PRIME,19774.05,-269.09,-206.85,200.82,0.0112416666666666,0.010155734409491227,222.29327874999868,200.82
2026-04-30,202509,NON PRIME,8309080.63,-469654.91,-239265.81,233195.95,0.0379333333333333,0.028065192815441484,315191.125231333,233195.95
2026-04-30,202509,NRP-L,14239.39,-891.44,-243.91,227.4,0.0153166666666666,0.015969785222541135,218.09999016666572,227.4
2026-04-30,202509,NRP-M,7596513.59,-160387.94,-118622.17,119433.33,0.01575,0.015722124180389967,119645.0890425,119433.33
2026-04-30,202509,NRP-S,2813323.4,-134587.77,0.0,51583.07,0.0205083333333333,0.018335279193284357,57696.574061666564,51583.07
2026-04-30,202509,PRIME,16454.17,-224.1,-166.63,167.14,0.0112416666666666,0.010157911337976938,184.97229441666553,167.14
2026-05-31,201912,NON PRIME,273963.89,9529.21,3228.57,0.0,0.0,0.0,0.0,0.0
2026-05-31,201912,NRP-S,57212.1,-409.42,0.0,0.0,0.0083333333333333,0.0,476.7674999999981,0.0
2026-05-31,202001,NON PRIME,69272.42,3192.61,753.98,0.0,0.0083333333333333,0.0,577.2701666666644,0.0
2026-05-31,202001,NRP-S,63.79,-31.89,0.0,0.0,0.0083333333333333,0.0,0.5315833333333312,0.0
2026-05-31,202101,NON PRIME,781206.66,4057.43,5510.62,0.0,0.0083333333333333,0.0,6510.055499999974,0.0
2026-05-31,202101,NRP-M,854177.71,-160361.34,-10056.6,10828.58,0.010208119025845,0.012677198050508718,8719.547732903713,10828.58
2026-05-31,202101,NRP-S,1089351.08,-115267.08,0.0,9997.25,0.0106469523176989,0.009177252571319799,11598.2690059938,9997.25
2026-05-31,202101,PRIME,1341000.01,-181323.06,-14908.9,14127.31,0.0083333333333333,0.010534906707420532,11175.000083333289,14127.31
2026-05-31,202201,NON PRIME,461799.6,-56349.58,-3000.58,1059.24,0.01019598375111,0.0022937222119724663,4708.501217869097,1059.24
2026-05-31,202201,NRP-M,110269.89,-7279.71,-1384.62,1373.22,0.0112614565789034,0.012453263533680863,1241.7995781954544,1373.22
2026-05-31,202201,NRP-S,248756.01,-22091.54,0.0,2349.31,0.0098161062560049,0.009444234131267822,2441.8154259798175,2349.31
2026-05-31,202201,PRIME,60202.24,-5802.43,-574.96,502.68,0.0089101128641964,0.008349855420662088,536.4087530774391,502.68
2026-05-31,202301,NON PRIME,3303776.71,-268429.62,-44428.94,42568.72,0.0154482859353957,0.012884865938775868,51037.68728278088,42568.72
2026-05-31,202301,NRP-L,989875.13,-15646.75,-5152.88,6931.62,0.0103461565484954,0.007002519600628819,10241.403058442236,6931.62
2026-05-31,202301,NRP-M,8137052.19,-368198.98,-117830.16,110902.95,0.013627184982623,0.013629376758366347,110885.1154063876,110902.95
2026-05-31,202301,NRP-S,2874621.14,-228750.93,0.0,41664.46,0.0150574820476038,0.014493896054768455,43284.55620921237,41664.46
2026-05-31,202404,NON PRIME,736280.19,-57385.4,-14730.77,12451.89,0.0203782482127001,0.016911890567095116,15004.100465913987,12451.89
2026-05-31,202404,NRP-L,202324.11,-14219.12,-3069.48,2529.77,0.0130320640429038,0.01250355185054317,2636.700758943513,2529.77
2026-05-31,202404,NRP-M,2118290.68,-97970.51,-32007.73,29624.2,0.0144491601159043,0.0139849550770813,30607.5212073478,29624.2
2026-05-31,202404,NRP-S,853577.08,-43107.36,0.0,12417.35,0.0157142983056292,0.014547426695196644,13413.36486196792,12417.35
2026-05-31,202405,NON PRIME,956686.95,-59892.73,-19017.29,16497.5,0.0204444422858944,0.01724440790166522,19558.93113494334,16497.5
2026-05-31,202405,NRP-L,374654.26,-9037.32,-4790.26,4214.12,0.0128960340264595,0.011248023711247805,4831.554085118005,4214.12
2026-05-31,202405,NRP-M,2204541.89,-47610.01,-31551.25,30119.5,0.0144698485913142,0.013662475699202975,31899.387361509645,30119.5
2026-05-31,202405,NRP-S,750095.04,-39094.71,0.0,11399.49,0.0162944280018955,0.015197394186208723,12222.369623858925,11399.49
2026-05-31,202405,PRIME,4746.06,18.67,-49.61,47.8,0.0100747872586797,0.01007151194885863,47.815544816929375,47.8
2026-05-31,202406,NON PRIME,1384256.64,-79608.49,-29270.92,26181.28,0.0220533267365067,0.018913602610567938,30527.463969098928,26181.28
2026-05-31,202406,NRP-L,227672.96,-3248.55,-3405.37,3390.42,0.0150910573642255,0.014891623493628757,3435.8256996430177,3390.42
2026-05-31,202406,NRP-M,1944258.6,-60523.89,-26885.69,25881.51,0.0142058423371304,0.013311763157431834,27619.83113420988,25881.51
2026-05-31,202406,NRP-S,898019.07,-46714.14,0.0,13781.23,0.0165934440272594,0.015346255397449412,14901.229173456539,13781.23
2026-05-31,202407,NON PRIME,1443037.51,-81396.83,-33456.37,28664.15,0.0227911208357712,0.019863759466654474,32888.44226096039,28664.15
2026-05-31,202407,NRP-L,337912.27,-17066.37,-5171.06,4781.68,0.0146100311036824,0.014150655138980305,4936.908775015925,4781.68
2026-05-31,202407,NRP-M,3420531.49,-99467.27,-50876.73,46772.57,0.014383807167615,0.013674065020813475,49200.26536291482,46772.57
2026-05-31,202407,NRP-S,778418.21,-59502.38,0.0,12278.52,0.0168481486882262,0.01577368032024842,13114.905743702884,12278.52
2026-05-31,202407,PRIME,2010.79,-125.81,-21.09,20.09,0.0100326772519103,0.009991098026148927,20.173607091368712,20.09
2026-05-31,202408,NON PRIME,1377465.88,-98323.15,-29856.0,24852.45,0.0219488944329521,0.018042152884396673,30233.853185113465,24852.45
2026-05-31,202408,NRP-L,384481.22,-27465.22,-6338.51,5806.63,0.0152851171799328,0.015102506177024721,5876.840501183522,5806.63
2026-05-31,202408,NRP-M,2376133.77,-61541.95,-36874.36,35004.2,0.015367199085322,0.014731578012125133,36514.52069694671,35004.2
2026-05-31,202408,NRP-S,1010923.75,-50930.88,0.0,16576.05,0.0172865882822319,0.016396933992301594,17475.42265097993,16576.05
2026-05-31,202409,NON PRIME,1335395.79,-103145.96,-33097.69,26053.92,0.0228671292520501,0.019510260699563832,30536.66813257355,26053.92
2026-05-31,202409,NRP-L,488022.46,-18873.55,-7376.15,7198.25,0.0152260554162157,0.014749833440042902,7430.65702031791,7198.25
2026-05-31,202409,NRP-M,2293010.4,-79042.13,-36485.88,33313.65,0.0153020232471114,0.014528346666024717,35087.69844666821,33313.65
2026-05-31,202409,NRP-S,793286.38,-63108.54,0.0,12629.8,0.0168704099210221,0.015920858240374678,13383.066415363706,12629.8
2026-05-31,202409,PRIME,7206.06,-360.37,-75.37,72.32,0.0100584740845944,0.010035997479898862,72.48196776203233,72.32
2026-05-31,202410,NON PRIME,1803645.74,-127561.26,-47186.27,35200.85,0.0232185452759837,0.01951649884416881,41878.03027602513,35200.85
2026-05-31,202410,NRP-L,413385.32,-4653.7,-7416.89,6433.62,0.0162671837927962,0.015563252221922152,6724.614977683871,6433.62
2026-05-31,202410,NRP-M,2242836.74,-89029.24,-35429.3,31485.46,0.014701083133057,0.014038230887906712,32972.12936861455,31485.46
2026-05-31,202410,NRP-S,880873.0,-43183.26,0.0,14247.44,0.0170353264329407,0.016174227158739115,15005.959100963773,14247.44
2026-05-31,202411,NON PRIME,1906405.55,-144819.7,-51267.61,40678.97,0.0247877337506715,0.021338046356400926,47255.47319420247,40678.97
2026-05-31,202411,NRP-L,465572.54,-21464.36,-6864.97,6449.67,0.0141298462448368,0.013853201050044749,6578.468406018131,6449.67
2026-05-31,202411,NRP-M,2488114.13,-100566.76,-42229.83,37171.18,0.0156001288306386,0.014939499579948931,38814.900973332275,37171.18
2026-05-31,202411,NRP-S,970950.2,-52836.1,0.0,16767.8,0.018017105117717,0.01726947478871728,17493.711817468346,16767.8
2026-05-31,202412,NON PRIME,2156457.98,-154689.37,-61293.65,48048.58,0.0248657154375268,0.02228125029359487,53621.87048366386,48048.58
2026-05-31,202412,NRP-L,46359.73,-567.65,-589.2,500.01,0.0123839943284755,0.01078543813779761,574.1186333896555,500.01
2026-05-31,202412,NRP-M,2210747.19,-43569.87,-35410.14,32818.64,0.0151591788725611,0.014845044312823484,33513.11209522182,32818.64
2026-05-31,202412,NRP-S,1055078.08,-54313.91,0.0,17946.17,0.0177565367675234,0.017009328826166115,18734.532720127994,17946.17
2026-05-31,202501,NON PRIME,2453714.31,-172417.42,-67593.83,56857.04,0.0257099652366611,0.023171825574102797,63084.909610797884,56857.04
2026-05-31,202501,NRP-L,52455.78,-978.93,-884.52,833.5,0.0171340457193648,0.01588957403740827,898.7797327649417,833.5
2026-05-31,202501,NRP-M,3920049.47,-123157.6,-65166.27,58223.77,0.0156697457214691,0.01485281511000931,61426.17841047971,58223.77
2026-05-31,202501,NRP-S,1663260.13,-91488.86,0.0,28382.32,0.0178913780974928,0.01706427003694245,29758.015860315027,28382.32
2026-05-31,202502,NON PRIME,3387991.16,-248059.89,-93589.54,83946.29,0.0272493175761933,0.024777600069062752,92320.44706417553,83946.29
2026-05-31,202502,NRP-L,110606.64,-2034.05,-1919.08,1735.12,0.0154953262642354,0.01568730412568359,1713.8859737908297,1735.12
2026-05-31,202502,NRP-M,4121834.38,-139104.02,-67874.75,64075.3,0.0157584011264097,0.01554533590939673,64953.51953666623,64075.3
2026-05-31,202502,NRP-S,1835177.92,-101609.95,0.0,31712.98,0.0178644610048735,0.017280602417012514,32784.464388844855,31712.98
2026-05-31,202503,NON PRIME,4582026.33,-296346.64,-135242.01,133237.71,0.0347631873764749,0.02907833792391149,159285.83987373163,133237.71
2026-05-31,202503,NRP-L,69837.65,-1145.69,-983.86,1104.58,0.0178243636566151,0.015816397029396034,1244.8116705234054,1104.58
2026-05-31,202503,NRP-M,5032795.66,-132203.59,-80709.74,80717.99,0.0168296385885087,0.016038400017218263,84700.13204761512,80717.99
2026-05-31,202503,NRP-S,2080141.99,-101143.63,0.0,39903.59,0.0213043809831144,0.019183108745379443,44316.13745393374,39903.59
2026-05-31,202504,NON PRIME,5645029.46,-367629.58,-175996.94,166443.57,0.0356338912627711,0.02948497809965371,201154.36595277945,166443.57
2026-05-31,202504,NRP-L,52439.69,-1132.94,-814.94,839.35,0.0166366017843202,0.01600600613771744,872.4182402231982,839.35
2026-05-31,202504,NRP-M,6366541.15,-166589.67,-102385.61,101326.86,0.0164275860246004,0.0159155273817715,104586.90242078336,101326.86
2026-05-31,202504,NRP-S,1858196.09,-105294.28,0.0,35431.87,0.020487502908049,0.0190678853489569,38069.79779760028,35431.87
2026-05-31,202504,PRIME,3059.32,-21.29,-31.28,31.67,0.011135166842726,0.010351973641201313,34.066038625288506,31.67
2026-05-31,202505,NON PRIME,6175011.44,-448853.48,-173065.24,162585.02,0.0343489874306925,0.026329509115856794,212105.39033694242,162585.02
2026-05-31,202505,NRP-L,13683.69,-186.03,-184.75,202.81,0.0157966823854198,0.0148212945484734,216.15690479054507,202.81
2026-05-31,202505,NRP-M,5977165.51,-159621.39,-89849.73,93263.69,0.016636899719721,0.015603330683074896,99441.50319804503,93263.69
2026-05-31,202505,NRP-S,1905115.55,-102484.32,0.0,33923.81,0.0204843399464785,0.017806694192381137,39025.03456352236,33923.81
2026-05-31,202506,NON PRIME,7000243.26,-485910.86,-163742.14,172980.98,0.035520772510527,0.024710709838960655,248654.04835680992,172980.98
2026-05-31,202506,NRP-L,25069.18,-477.35,-393.83,378.67,0.0158719014754618,0.01510500144001519,397.89555503061746,378.67
2026-05-31,202506,NRP-M,5911442.51,-182808.27,-95906.61,92989.72,0.0167330498622469,0.015730461700793907,98916.46227763596,92989.72
2026-05-31,202506,NRP-S,2188764.09,-119943.53,0.0,39769.55,0.0206818517867955,0.018169865899070013,45267.69450564033,39769.55
2026-05-31,202507,NON PRIME,8840576.32,-657373.31,-255909.23,241150.66,0.0377833333333333,0.027277708066887656,334026.44195733307,241150.66
2026-05-31,202507,NRP-L,98248.67,-3953.06,-1354.82,1506.28,0.01685,0.01533130168581417,1655.4900895,1506.28
2026-05-31,202507,NRP-M,7271274.32,-266802.31,-106052.7,113125.3,0.0155583333333333,0.015557836910215759,113128.90962866643,113125.3
2026-05-31,202507,NRP-S,2484651.39,-125315.46,0.0,44133.32,0.0212333333333333,0.017762379131987607,52757.43118099992,44133.32
2026-05-31,202507,PRIME,6403.73,-98.09,-60.57,65.0,0.0113,0.010150334258315076,72.36214899999999,65.0
2026-05-31,202508,NON PRIME,7044400.19,-463998.39,-212851.17,197919.91,0.0379333333333333,0.02809606278203226,267217.5805406664,197919.91
2026-05-31,202508,NRP-L,40226.4,-477.25,-593.75,637.91,0.0153166666666666,0.015857993755344746,616.1343599999973,637.91
2026-05-31,202508,NRP-M,6330345.86,-146526.6,-101462.6,98433.26,0.01575,0.015549428447816276,99702.947295,98433.26
2026-05-31,202508,NRP-S,2644730.47,-151072.16,0.0,50297.82,0.0205083333333333,0.019018127015415675,54239.01405558325,50297.82
2026-05-31,202508,PRIME,19498.94,-271.85,-203.99,198.04,0.0112416666666666,0.01015644953007702,219.20058383333202,198.04
2026-05-31,202509,NON PRIME,7833312.67,-465703.26,-217759.04,210497.4,0.0379333333333333,0.026872079395753264,297143.66061533306,210497.4
2026-05-31,202509,NRP-L,13331.44,-242.59,-211.38,210.24,0.0153166666666666,0.015770239373991107,204.19322266666578,210.24
2026-05-31,202509,NRP-M,7436936.82,-217103.35,-122373.79,118559.43,0.01575,0.015941970850305003,117131.75491500001,118559.43
2026-05-31,202509,NRP-S,2730315.91,-137676.39,0.0,51412.88,0.0205083333333333,0.018830377763868356,55994.22878758324,51412.88
2026-05-31,202509,PRIME,16230.58,-220.87,-169.78,164.84,0.0112416666666666,0.01015613736539298,182.45877016666557,164.84
2026-06-30,201912,NON PRIME,261068.85,9050.13,3093.08,0.0,0.0,0.0,0.0,0.0
2026-06-30,201912,NRP-S,56799.08,-401.6,0.0,0.0,0.0083333333333333,0.0,473.3256666666648,0.0
2026-06-30,202001,NON PRIME,65302.15,3120.58,725.64,0.0,0.0083333333333333,0.0,544.1845833333311,0.0
2026-06-30,202001,NRP-S,31.89,-15.95,0.0,0.0,0.0083333333333333,0.0,0.26574999999999893,0.0
2026-06-30,202101,NON PRIME,771361.01,4854.42,5656.82,0.0,0.0083333333333333,0.0,6428.008416666641,0.0
2026-06-30,202101,NRP-M,694580.04,-131516.18,-8243.43,8881.81,0.010208119025845,0.01278730958062083,7090.355721296181,8881.81
2026-06-30,202101,NRP-S,984040.68,-103912.78,0.0,9001.52,0.0106469523176989,0.009147508007494162,10477.034198636002,9001.52
2026-06-30,202101,PRIME,1158869.25,-157456.33,-13022.62,12362.12,0.0083333333333333,0.010667398414445806,9657.243749999961,12362.12
2026-06-30,202201,NON PRIME,401933.39,-49561.25,-2322.69,599.29,0.01019598375111,0.001491018200801879,4098.106313468558,599.29
2026-06-30,202201,NRP-M,102978.44,-6747.64,-1296.51,1283.47,0.0112614565789034,0.012463482647435716,1159.6872306232092,1283.47
2026-06-30,202201,NRP-S,228839.98,-20323.71,0.0,2157.42,0.0098161062560049,0.009427635852791107,2246.317559302036,2157.42
2026-06-30,202201,PRIME,54327.22,-5276.67,-519.15,452.83,0.0089101128641964,0.008335232320004594,484.06166179802796,452.83
2026-06-30,202301,NON PRIME,3032918.2,-245906.48,-39719.89,38316.64,0.0154482859353957,0.012633588337463239,46853.387572265645,38316.64
2026-06-30,202301,NRP-L,976004.63,-14095.13,-4896.86,6536.68,0.0103461565484954,0.0066973862613746,10097.89669403633,6536.68
2026-06-30,202301,NRP-M,7761913.6,-350569.64,-112483.25,105771.95,0.013627184982623,0.013627045526505217,105773.03244633722,105771.95
2026-06-30,202301,NRP-S,2687440.27,-214399.33,0.0,38801.85,0.0150574820476038,0.014438218565505085,40466.08361953251,38801.85
2026-06-30,202404,NON PRIME,676520.9,-53021.19,-13422.08,11254.01,0.0203782482127001,0.016635125389326478,13786.310821279263,11254.01
2026-06-30,202404,NRP-L,187564.13,-13574.37,-2848.73,2338.16,0.0130320640429038,0.012465922988579958,2444.347754311534,2338.16
2026-06-30,202404,NRP-M,2017924.56,-94718.51,-30597.01,28148.75,0.0144491601159043,0.01394935695713025,29157.315069255732,28148.75
2026-06-30,202404,NRP-S,822876.35,-41705.78,0.0,11892.56,0.0157142983056292,0.01445242654014786,12930.924432547341,11892.56
2026-06-30,202405,NON PRIME,894120.34,-56022.54,-17640.63,15201.8,0.0204444422858944,0.017001961950669862,18279.791687774275,15201.8
2026-06-30,202405,NRP-L,365038.48,-8317.84,-4661.29,4054.35,0.0128960340264595,0.011106637305743768,4707.5486590470555,4054.35
2026-06-30,202405,NRP-M,2155479.6,-45304.82,-30783.33,29309.39,0.0144698485913142,0.013597618831558415,31189.463453666496,29309.39
2026-06-30,202405,NRP-S,722377.35,-37675.51,0.0,10916.31,0.0162944280018955,0.01511164490414878,11770.725719775066,10916.31
2026-06-30,202405,PRIME,4725.58,21.64,-49.4,47.58,0.0100747872586797,0.01006860533521811,47.60921317387161,47.58
2026-06-30,202406,NON PRIME,1301483.29,-74628.69,-27315.86,24313.67,0.0220533267365067,0.018681507620432067,28702.036236473705,24313.67
2026-06-30,202406,NRP-L,224409.47,-2981.96,-3351.32,3340.02,0.0150910573642255,0.014883596489934226,3386.5761848454413,3340.02
2026-06-30,202406,NRP-M,1882717.9,-57938.2,-26029.47,24926.15,0.0142058423371304,0.013239450264960036,26745.59365269324,24926.15
2026-06-30,202406,NRP-S,865075.07,-44889.78,0.0,13191.77,0.0165934440272594,0.015249277730313048,14354.574753422505,13191.77
2026-06-30,202407,NON PRIME,1356743.03,-75692.18,-31346.27,26681.1,0.0227911208357712,0.019665551552529442,30921.69433982035,26681.1
2026-06-30,202407,NRP-L,320456.33,-16425.8,-4906.37,4524.45,0.0146100311036824,0.014118772439289932,4681.876948671912,4524.45
2026-06-30,202407,NRP-M,3316921.84,-96490.44,-49349.61,45178.76,0.014383807167615,0.01362068875279859,47709.96413661073,45178.76
2026-06-30,202407,NRP-S,731181.41,-56642.49,0.0,11477.01,0.0168481486882262,0.01569652871781847,12319.053113746882,11477.01
2026-06-30,202407,PRIME,1883.98,-119.08,-19.77,18.82,0.0100326772519103,0.009989490334292295,18.90136328905397,18.82
2026-06-30,202408,NON PRIME,1273962.44,-91013.09,-27424.22,22656.13,0.0219488944329521,0.017783985844983,27962.067107106075,22656.13
2026-06-30,202408,NRP-L,356484.11,-26440.79,-5888.74,5382.59,0.0152851171799328,0.015099102173165587,5448.901394134054,5382.59
2026-06-30,202408,NRP-M,2312712.39,-59152.91,-35895.81,33965.0,0.015367199085322,0.01468621872173219,35539.91172422086,33965.0
2026-06-30,202408,NRP-S,976553.05,-49345.89,0.0,15954.81,0.0172865882822319,0.016337883538431422,16881.270511107825,15954.81
2026-06-30,202409,NON PRIME,1224798.32,-95114.67,-30429.39,23650.66,0.0228671292520501,0.01930984033354977,28007.62149113382,23650.66
2026-06-30,202409,NRP-L,468971.02,-18795.08,-7082.08,6904.16,0.0152260554162157,0.01472193313778749,7140.578739119202,6904.16
2026-06-30,202409,NRP-M,2210769.37,-76258.87,-35247.93,32005.4,0.0153020232471114,0.014477041537806361,33829.244293741824,32005.4
2026-06-30,202409,NRP-S,742795.29,-60168.54,0.0,11781.92,0.0168704099210221,0.015861597614599845,12531.261029704487,11781.92
2026-06-30,202409,PRIME,6842.65,-344.66,-71.58,68.66,0.0100584740845944,0.010034124206265116,68.82661769494987,68.66
2026-06-30,202410,NON PRIME,1663934.9,-117928.05,-43558.19,32019.71,0.0232185452759837,0.019243367033169388,38634.14781193941,32019.71
2026-06-30,202410,NRP-L,407745.85,-4284.89,-7350.83,6343.21,0.0162671837927962,0.01555677390707962,6632.876682699911,6343.21
2026-06-30,202410,NRP-M,2149828.12,-86933.4,-34056.93,30053.66,0.014701083133057,0.013979564096500885,31604.80191390364,30053.66
2026-06-30,202410,NRP-S,851926.93,-41597.99,0.0,13724.94,0.0170353264329407,0.016110466187516808,14512.853349563024,13724.94
2026-06-30,202411,NON PRIME,1750903.4,-133642.22,-47284.51,37004.18,0.0247877337506715,0.021134335566428165,43400.92730234548,37004.18
2026-06-30,202411,NRP-L,443692.89,-21227.09,-6555.07,6128.42,0.0141298462448368,0.013812301567419753,6269.312315627288,6128.42
2026-06-30,202411,NRP-M,2382471.23,-97376.47,-40629.92,35501.91,0.0156001288306386,0.014901296415654935,37166.85812329,35501.91
2026-06-30,202411,NRP-S,934876.82,-50925.31,0.0,16116.42,0.018017105117717,0.017239083968302905,16843.773938056995,16116.42
2026-06-30,202412,NON PRIME,1988416.11,-142672.12,-56841.49,43925.09,0.0248657154375268,0.02209049191418993,49443.38916265399,43925.09
2026-06-30,202412,NRP-L,45702.88,-535.05,-576.32,480.99,0.0123839943284755,0.010524282058373566,565.9842067149963,480.99
2026-06-30,202412,NRP-M,2164564.66,-41034.23,-34773.21,32048.16,0.0151591788725611,0.014805822432673366,32813.022862164406,32048.16
2026-06-30,202412,NRP-S,1018696.92,-52286.45,0.0,17278.92,0.0177565367675234,0.016961786828608452,18088.529314942843,17278.92
2026-06-30,202501,NON PRIME,2270334.63,-159373.59,-62782.71,52269.53,0.0257099652366611,0.023022830779795663,58370.224412887845,52269.53
2026-06-30,202501,NRP-L,51425.83,-949.32,-875.15,820.57,0.0171340457193648,0.01595637834138992,881.1325223762819,820.57
2026-06-30,202501,NRP-M,3789113.41,-119665.48,-63416.18,56131.39,0.0156697457214691,0.014813858527396254,59374.44364450869,56131.39
2026-06-30,202501,NRP-S,1600109.39,-88215.63,0.0,27235.96,0.0178913780974928,0.01702131127422482,28628.162093838564,27235.96
